SampleID;ASV;Count;Group;Type;Substrate;Density;Replicate;Kingdom;Phylum;Class;Order;Family;Genus
FP500.3;ASV354;0;FP500;food waste;sorb+;5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
FP500.3;ASV355;0;FP500;food waste;sorb+;5;3;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Iamiaceae;Iamia
FP500.3;ASV360;0;FP500;food waste;sorb+;5;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;
FP500.3;ASV361;0;FP500;food waste;sorb+;5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Paenalcaligenes
FS.1;ASV1;3;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
FS.1;ASV2;2115;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
FS.1;ASV3;205;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter*
FS.1;ASV4;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FS.1;ASV5;1198;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
FS.1;ASV6;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FS.1;ASV7;15511;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FS.1;ASV8;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FS.1;ASV9;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
FS.1;ASV10;18561;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
FS.1;ASV11;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FS.1;ASV12;6136;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FS.1;ASV13;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus*
FS.1;ASV14;740;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FS.1;ASV15;60;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FS.1;ASV16;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
FS.1;ASV17;207;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
FS.1;ASV18;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
FS.1;ASV19;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus
FS.1;ASV20;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FS.1;ASV21;73;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
FS.1;ASV22;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FS.1;ASV23;66;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
FS.1;ASV24;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
FS.1;ASV25;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FS.1;ASV26;511;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FS.1;ASV27;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
FS.1;ASV28;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FS.1;ASV29;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pseudogracilibacillus
FS.1;ASV32;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FS.1;ASV33;1025;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
FS.1;ASV34;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
FS.1;ASV35;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FS.1;ASV36;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
FS.1;ASV37;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
FS.1;ASV38;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
FS.1;ASV39;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
FS.1;ASV40;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FS.1;ASV41;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18
FS.1;ASV42;173;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
FS.1;ASV43;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter*
FS.1;ASV44;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus*
FS.1;ASV47;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FS.1;ASV49;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pseudogracilibacillus
FS.1;ASV50;27;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FS.1;ASV51;70;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FS.1;ASV52;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
FS.1;ASV53;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FS.1;ASV54;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Bacillus*
FS.1;ASV55;93;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
FS.1;ASV56;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FS.1;ASV57;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
FS.1;ASV58;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
FS.1;ASV59;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus
FS.1;ASV61;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FS.1;ASV66;5;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
FS.1;ASV67;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
FS.1;ASV68;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium
FS.1;ASV69;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Uncult. bacterium*
FS.1;ASV70;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;SN8
FS.1;ASV72;50;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FS.1;ASV73;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
FS.1;ASV75;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;
FS.1;ASV77;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus
FS.1;ASV78;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus
FS.1;ASV79;32;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;
FS.1;ASV80;18;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FS.1;ASV81;17;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FS.1;ASV83;5;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia
FS.1;ASV84;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Loigolactobacillus
FS.1;ASV87;11;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
FS.1;ASV90;5;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
FS.1;ASV91;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
FS.1;ASV92;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia
FS.1;ASV93;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus
FS.1;ASV94;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
FS.1;ASV95;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
FS.1;ASV96;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FS.1;ASV97;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus
FS.1;ASV99;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
FS.1;ASV100;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lapidilactobacillus
FS.1;ASV101;0;FS;food waste;start;start;1;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
FS.1;ASV104;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FS.1;ASV105;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium
FS.1;ASV107;0;FS;food waste;start;start;1;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
FS.1;ASV110;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;
FS.1;ASV111;0;FS;food waste;start;start;1;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
FS.1;ASV113;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Jeotgalicoccus
FS.1;ASV114;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FS.1;ASV115;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
FS.1;ASV116;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Listeriaceae;Brochothrix
FS.1;ASV117;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FS.1;ASV119;4;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
FS.1;ASV120;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
FS.1;ASV121;0;FS;food waste;start;start;1;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
FS.1;ASV122;2;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Photobacterium
FS.1;ASV123;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FS.1;ASV126;7;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;
FS.1;ASV127;3;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FS.1;ASV129;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
FS.1;ASV130;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
FS.1;ASV131;0;FS;food waste;start;start;1;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
FS.1;ASV133;5;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas
FS.1;ASV135;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FS.1;ASV136;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
FS.1;ASV138;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Amphibacillus
FS.1;ASV139;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FS.1;ASV140;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FS.1;ASV141;8;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus
FS.1;ASV143;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
FS.1;ASV144;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
FS.1;ASV149;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FS.1;ASV150;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FS.1;ASV152;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum
FS.1;ASV156;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FS.1;ASV157;7;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;
FS.1;ASV158;1;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FS.1;ASV160;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
FS.1;ASV161;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
FS.1;ASV162;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FS.1;ASV163;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas
FS.1;ASV166;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Schleiferilactobacillus
FS.1;ASV168;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor
FS.1;ASV169;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
FS.1;ASV170;1;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
FS.1;ASV177;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
FS.1;ASV178;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia
FS.1;ASV179;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium
FS.1;ASV186;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
FS.1;ASV187;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia
FS.1;ASV188;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FS.1;ASV189;0;FS;food waste;start;start;1;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
FS.1;ASV190;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira
FS.1;ASV199;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;HT002
FS.1;ASV200;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
FS.1;ASV201;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group
FS.1;ASV202;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
FS.1;ASV203;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group
FS.1;ASV204;4;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;
FS.1;ASV219;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter
FS.1;ASV221;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FS.1;ASV222;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
FS.1;ASV223;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FS.1;ASV225;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FS.1;ASV227;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;
FS.1;ASV228;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Alicyclobacillus
FS.1;ASV230;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus
FS.1;ASV232;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Clostridiisalibacter;
FS.1;ASV257;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter
FS.1;ASV258;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus
FS.1;ASV259;0;FS;food waste;start;start;1;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1
FS.1;ASV261;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
FS.1;ASV263;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18
FS.1;ASV265;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus
FS.1;ASV266;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
FS.1;ASV267;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella
FS.1;ASV269;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
FS.1;ASV270;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
FS.1;ASV271;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Candidatus Phytoplasma
FS.1;ASV272;0;FS;food waste;start;start;1;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
FS.1;ASV275;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
FS.1;ASV277;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;
FS.1;ASV280;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
FS.1;ASV314;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
FS.1;ASV318;0;FS;food waste;start;start;1;Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;
FS.1;ASV319;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
FS.1;ASV323;0;FS;food waste;start;start;1;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;
FS.1;ASV326;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Nordella
FS.1;ASV328;0;FS;food waste;start;start;1;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;
FS.1;ASV329;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;
FS.1;ASV331;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
FS.1;ASV333;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;
FS.1;ASV334;0;FS;food waste;start;start;1;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
FS.1;ASV336;0;FS;food waste;start;start;1;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Empedobacter
FS.1;ASV337;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga
FS.1;ASV338;0;FS;food waste;start;start;1;Bacteria;Planctomycetota;Brocadiae;Brocadiales;Brocadiaceae;Candidatus Brocadia
FS.1;ASV339;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
FS.1;ASV340;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FS.1;ASV342;0;FS;food waste;start;start;1;Bacteria;Planctomycetota;Brocadiae;Brocadiales;Brocadiaceae;Candidatus Brocadia
FS.1;ASV344;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella
FS.1;ASV345;0;FS;food waste;start;start;1;Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;
FS.1;ASV346;0;FS;food waste;start;start;1;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;
FS.1;ASV352;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter
FS.1;ASV353;0;FS;food waste;start;start;1;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;
FS.1;ASV354;0;FS;food waste;start;start;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
FS.1;ASV355;0;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Iamiaceae;Iamia
FS.1;ASV360;1;FS;food waste;start;start;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;
